value,theta,probability,alternatives,prior_distribution,cost_of_adjective,utterance,speaker_lambda
4,7,0.00624228948285901,pos_neg_null,cig,7,prior,7
4,6,0.00624228948285901,pos_neg_null,cig,7,prior,7
4,5,0.00624228948285901,pos_neg_null,cig,7,prior,7
4,4,0.00624228948285901,pos_neg_null,cig,7,prior,7
4,3,0.00624228948285901,pos_neg_null,cig,7,prior,7
4,2,0.00624228948285901,pos_neg_null,cig,7,prior,7
4,1,0.00624228948285901,pos_neg_null,cig,7,prior,7
4,15,0.00624228948285901,pos_neg_null,cig,7,prior,7
3,14,0.005986746598375789,pos_neg_null,cig,7,prior,7
3,13,0.005986746598375789,pos_neg_null,cig,7,prior,7
3,12,0.005986746598375789,pos_neg_null,cig,7,prior,7
3,11,0.005986746598375789,pos_neg_null,cig,7,prior,7
3,10,0.005986746598375789,pos_neg_null,cig,7,prior,7
3,9,0.005986746598375789,pos_neg_null,cig,7,prior,7
3,8,0.005986746598375789,pos_neg_null,cig,7,prior,7
3,7,0.005986746598375789,pos_neg_null,cig,7,prior,7
3,6,0.005986746598375789,pos_neg_null,cig,7,prior,7
3,5,0.005986746598375789,pos_neg_null,cig,7,prior,7
3,4,0.005986746598375789,pos_neg_null,cig,7,prior,7
3,3,0.005986746598375789,pos_neg_null,cig,7,prior,7
3,2,0.005986746598375789,pos_neg_null,cig,7,prior,7
3,1,0.005986746598375789,pos_neg_null,cig,7,prior,7
3,15,0.005986746598375789,pos_neg_null,cig,7,prior,7
8,14,0.005981224193474716,pos_neg_null,cig,7,prior,7
8,13,0.005981224193474716,pos_neg_null,cig,7,prior,7
8,12,0.005981224193474716,pos_neg_null,cig,7,prior,7
8,11,0.005981224193474716,pos_neg_null,cig,7,prior,7
8,10,0.005981224193474716,pos_neg_null,cig,7,prior,7
8,9,0.005981224193474716,pos_neg_null,cig,7,prior,7
8,8,0.005981224193474716,pos_neg_null,cig,7,prior,7
8,7,0.005981224193474716,pos_neg_null,cig,7,prior,7
8,6,0.005981224193474716,pos_neg_null,cig,7,prior,7
8,5,0.005981224193474716,pos_neg_null,cig,7,prior,7
8,4,0.005981224193474716,pos_neg_null,cig,7,prior,7
8,3,0.005981224193474716,pos_neg_null,cig,7,prior,7
8,2,0.005981224193474716,pos_neg_null,cig,7,prior,7
8,1,0.005981224193474716,pos_neg_null,cig,7,prior,7
