value,theta,probability,alternatives,prior_distribution,cost_of_adjective,utterance,speaker_lambda
10,11,0.0007390613210716883,pos_neg_null,bur,7,prior,7
10,13,0.0007390613210716883,pos_neg_null,bur,7,prior,7
10,10,0.0007390613210716883,pos_neg_null,bur,7,prior,7
10,8,0.0007390613210716883,pos_neg_null,bur,7,prior,7
10,7,0.0007390613210716883,pos_neg_null,bur,7,prior,7
10,6,0.0007390613210716883,pos_neg_null,bur,7,prior,7
10,4,0.0007390613210716883,pos_neg_null,bur,7,prior,7
10,3,0.0007390613210716883,pos_neg_null,bur,7,prior,7
10,2,0.0007390613210716883,pos_neg_null,bur,7,prior,7
10,9,0.0007390613210716883,pos_neg_null,bur,7,prior,7
10,1,0.0007390613210716883,pos_neg_null,bur,7,prior,7
11,14,0.0005861758244308901,pos_neg_null,bur,7,prior,7
11,12,0.0005861758244308901,pos_neg_null,bur,7,prior,7
11,10,0.0005861758244308901,pos_neg_null,bur,7,prior,7
11,1,0.0005861758244308901,pos_neg_null,bur,7,prior,7
11,8,0.0005861758244308901,pos_neg_null,bur,7,prior,7
11,6,0.0005861758244308901,pos_neg_null,bur,7,prior,7
11,4,0.0005861758244308901,pos_neg_null,bur,7,prior,7
11,9,0.0005861758244308901,pos_neg_null,bur,7,prior,7
11,2,0.0005861758244308901,pos_neg_null,bur,7,prior,7
11,3,0.0005861758244308901,pos_neg_null,bur,7,prior,7
11,15,0.0005861758244308901,pos_neg_null,bur,7,prior,7
11,11,0.0005861758244308901,pos_neg_null,bur,7,prior,7
11,7,0.0005861758244308901,pos_neg_null,bur,7,prior,7
11,5,0.0005861758244308901,pos_neg_null,bur,7,prior,7
11,13,0.0005861758244308901,pos_neg_null,bur,7,prior,7
12,1,0.00043032925353665675,pos_neg_null,bur,7,prior,7
12,8,0.00043032925353665675,pos_neg_null,bur,7,prior,7
12,12,0.00043032925353665675,pos_neg_null,bur,7,prior,7
12,13,0.00043032925353665675,pos_neg_null,bur,7,prior,7
12,14,0.00043032925353665675,pos_neg_null,bur,7,prior,7
12,15,0.00043032925353665675,pos_neg_null,bur,7,prior,7
12,5,0.00043032925353665675,pos_neg_null,bur,7,prior,7
12,2,0.00043032925353665675,pos_neg_null,bur,7,prior,7
12,10,0.00043032925353665675,pos_neg_null,bur,7,prior,7
12,11,0.00043032925353665675,pos_neg_null,bur,7,prior,7
12,9,0.00043032925353665675,pos_neg_null,bur,7,prior,7
12,6,0.00043032925353665675,pos_neg_null,bur,7,prior,7
12,7,0.00043032925353665675,pos_neg_null,bur,7,prior,7
12,3,0.00043032925353665675,pos_neg_null,bur,7,prior,7
12,4,0.00043032925353665675,pos_neg_null,bur,7,prior,7
13,6,0.00037058501992515613,pos_neg_null,bur,7,prior,7
13,13,0.00037058501992515613,pos_neg_null,bur,7,prior,7
13,14,0.00037058501992515613,pos_neg_null,bur,7,prior,7
13,12,0.00037058501992515613,pos_neg_null,bur,7,prior,7
13,8,0.00037058501992515613,pos_neg_null,bur,7,prior,7
13,4,0.00037058501992515613,pos_neg_null,bur,7,prior,7
13,2,0.00037058501992515613,pos_neg_null,bur,7,prior,7
13,10,0.00037058501992515613,pos_neg_null,bur,7,prior,7
13,15,0.00037058501992515613,pos_neg_null,bur,7,prior,7
13,7,0.00037058501992515613,pos_neg_null,bur,7,prior,7
13,11,0.00037058501992515613,pos_neg_null,bur,7,prior,7
13,9,0.00037058501992515613,pos_neg_null,bur,7,prior,7
13,1,0.00037058501992515613,pos_neg_null,bur,7,prior,7
13,5,0.00037058501992515613,pos_neg_null,bur,7,prior,7
13,3,0.00037058501992515613,pos_neg_null,bur,7,prior,7
14,6,0.0003143721714980917,pos_neg_null,bur,7,prior,7
14,5,0.0003143721714980917,pos_neg_null,bur,7,prior,7
14,8,0.0003143721714980917,pos_neg_null,bur,7,prior,7
14,7,0.0003143721714980917,pos_neg_null,bur,7,prior,7
14,1,0.0003143721714980917,pos_neg_null,bur,7,prior,7
14,14,0.0003143721714980917,pos_neg_null,bur,7,prior,7
14,4,0.0003143721714980917,pos_neg_null,bur,7,prior,7
14,11,0.0003143721714980917,pos_neg_null,bur,7,prior,7
14,12,0.0003143721714980917,pos_neg_null,bur,7,prior,7
14,15,0.0003143721714980917,pos_neg_null,bur,7,prior,7
14,13,0.0003143721714980917,pos_neg_null,bur,7,prior,7
14,2,0.0003143721714980917,pos_neg_null,bur,7,prior,7
14,10,0.0003143721714980917,pos_neg_null,bur,7,prior,7
14,9,0.0003143721714980917,pos_neg_null,bur,7,prior,7
14,3,0.0003143721714980917,pos_neg_null,bur,7,prior,7
15,3,0.0002550770059999256,pos_neg_null,bur,7,prior,7
15,8,0.0002550770059999256,pos_neg_null,bur,7,prior,7
15,5,0.0002550770059999256,pos_neg_null,bur,7,prior,7
15,2,0.0002550770059999256,pos_neg_null,bur,7,prior,7
15,1,0.0002550770059999256,pos_neg_null,bur,7,prior,7
15,6,0.0002550770059999256,pos_neg_null,bur,7,prior,7
15,11,0.0002550770059999256,pos_neg_null,bur,7,prior,7
15,7,0.0002550770059999256,pos_neg_null,bur,7,prior,7
15,9,0.0002550770059999256,pos_neg_null,bur,7,prior,7
15,15,0.0002550770059999256,pos_neg_null,bur,7,prior,7
15,12,0.0002550770059999256,pos_neg_null,bur,7,prior,7
15,4,0.0002550770059999256,pos_neg_null,bur,7,prior,7
15,10,0.0002550770059999256,pos_neg_null,bur,7,prior,7
15,14,0.0002550770059999256,pos_neg_null,bur,7,prior,7
15,13,0.0002550770059999256,pos_neg_null,bur,7,prior,7
1,1,0.00003107447812460596,pos_neg_null,bur,7,adjective,6
2,2,0.0009709421304852167,pos_neg_null,bur,7,adjective,6
2,1,0.00023414456876536053,pos_neg_null,bur,7,adjective,6
3,2,0.0009423958387981072,pos_neg_null,bur,7,adjective,6
3,3,0.006579597318928154,pos_neg_null,bur,7,adjective,6
3,1,0.00020315178185699372,pos_neg_null,bur,7,adjective,6
4,4,0.03611602442743266,pos_neg_null,bur,7,adjective,6
4,3,0.003995647494442834,pos_neg_null,bur,7,adjective,6
4,2,0.000564525917158216,pos_neg_null,bur,7,adjective,6
4,1,0.00012169455896728982,pos_neg_null,bur,7,adjective,6
5,5,0.07800625670878755,pos_neg_null,bur,7,adjective,6
5,4,0.027410069959651815,pos_neg_null,bur,7,adjective,6
5,3,0.0030208409620071596,pos_neg_null,bur,7,adjective,6
5,2,0.00042680016619033555,pos_neg_null,bur,7,adjective,6
5,1,0.00009200509031216467,pos_neg_null,bur,7,adjective,6
6,6,0.060352844115006146,pos_neg_null,bur,7,adjective,6
6,5,0.04781290807717474,pos_neg_null,bur,7,adjective,6
6,4,0.016790135935638356,pos_neg_null,bur,7,adjective,6
6,3,0.0018504268856922319,pos_neg_null,bur,7,adjective,6
6,2,0.00026143796123969624,pos_neg_null,bur,7,adjective,6
6,1,0.00005635804561556653,pos_neg_null,bur,7,adjective,6
7,5,0.03248566076247553,pos_neg_null,bur,7,adjective,6
7,3,0.0012572408266264582,pos_neg_null,bur,7,adjective,6
