value,theta,probability,alternatives,prior_distribution,cost_of_adjective,utterance,speaker_lambda
13,13,0.0010006840392113375,pos_neg_null,book,7,prior,7
13,5,0.0010006840392113375,pos_neg_null,book,7,prior,7
13,1,0.0010006840392113375,pos_neg_null,book,7,prior,7
13,4,0.0010006840392113375,pos_neg_null,book,7,prior,7
13,14,0.0010006840392113375,pos_neg_null,book,7,prior,7
13,10,0.0010006840392113375,pos_neg_null,book,7,prior,7
13,7,0.0010006840392113375,pos_neg_null,book,7,prior,7
13,11,0.0010006840392113375,pos_neg_null,book,7,prior,7
13,3,0.0010006840392113375,pos_neg_null,book,7,prior,7
13,2,0.0010006840392113375,pos_neg_null,book,7,prior,7
13,6,0.0010006840392113375,pos_neg_null,book,7,prior,7
13,9,0.0010006840392113375,pos_neg_null,book,7,prior,7
14,9,0.0007957853952510444,pos_neg_null,book,7,prior,7
14,14,0.0007957853952510444,pos_neg_null,book,7,prior,7
14,8,0.0007957853952510444,pos_neg_null,book,7,prior,7
14,11,0.0007957853952510444,pos_neg_null,book,7,prior,7
14,1,0.0007957853952510444,pos_neg_null,book,7,prior,7
14,10,0.0007957853952510444,pos_neg_null,book,7,prior,7
14,6,0.0007957853952510444,pos_neg_null,book,7,prior,7
14,12,0.0007957853952510444,pos_neg_null,book,7,prior,7
14,7,0.0007957853952510444,pos_neg_null,book,7,prior,7
14,3,0.0007957853952510444,pos_neg_null,book,7,prior,7
14,2,0.0007957853952510444,pos_neg_null,book,7,prior,7
14,15,0.0007957853952510444,pos_neg_null,book,7,prior,7
14,13,0.0007957853952510444,pos_neg_null,book,7,prior,7
14,4,0.0007957853952510444,pos_neg_null,book,7,prior,7
14,5,0.0007957853952510444,pos_neg_null,book,7,prior,7
15,15,0.0005322255052650634,pos_neg_null,book,7,prior,7
15,14,0.0005322255052650634,pos_neg_null,book,7,prior,7
15,13,0.0005322255052650634,pos_neg_null,book,7,prior,7
15,4,0.0005322255052650634,pos_neg_null,book,7,prior,7
15,10,0.0005322255052650634,pos_neg_null,book,7,prior,7
15,8,0.0005322255052650634,pos_neg_null,book,7,prior,7
15,5,0.0005322255052650634,pos_neg_null,book,7,prior,7
15,7,0.0005322255052650634,pos_neg_null,book,7,prior,7
15,2,0.0005322255052650634,pos_neg_null,book,7,prior,7
15,1,0.0005322255052650634,pos_neg_null,book,7,prior,7
15,12,0.0005322255052650634,pos_neg_null,book,7,prior,7
15,9,0.0005322255052650634,pos_neg_null,book,7,prior,7
15,11,0.0005322255052650634,pos_neg_null,book,7,prior,7
15,3,0.0005322255052650634,pos_neg_null,book,7,prior,7
15,6,0.0005322255052650634,pos_neg_null,book,7,prior,7
5,1,0.00017797148345488772,pos_neg_null,book,7,adjective,6
5,5,0.0017923485939999467,pos_neg_null,book,7,adjective,6
5,4,0.0006539701148040057,pos_neg_null,book,7,adjective,6
5,3,0.000353189236644478,pos_neg_null,book,7,adjective,6
5,2,0.0002290983186278167,pos_neg_null,book,7,adjective,6
6,3,0.0003062716651937113,pos_neg_null,book,7,adjective,6
6,2,0.00019866495424901957,pos_neg_null,book,7,adjective,6
6,1,0.00015432979530344843,pos_neg_null,book,7,adjective,6
6,6,0.007993709289142354,pos_neg_null,book,7,adjective,6
6,5,0.0016589072911377559,pos_neg_null,book,7,adjective,6
6,4,0.0005670968853718528,pos_neg_null,book,7,adjective,6
4,4,0.00031369593113697255,pos_neg_null,book,7,adjective,6
4,3,0.0002933804862024356,pos_neg_null,book,7,adjective,6
4,2,0.00019030301360753674,pos_neg_null,book,7,adjective,6
4,1,0.00014783395111986867,pos_neg_null,book,7,adjective,6
7,7,0.03315052094320784,pos_neg_null,book,7,adjective,6
7,6,0.006393735359961595,pos_neg_null,book,7,adjective,6
7,5,0.0013079609090208219,pos_neg_null,book,7,adjective,6
7,4,0.0004471259856752597,pos_neg_null,book,7,adjective,6
7,3,0.00024147905537225288,pos_neg_null,book,7,adjective,6
7,2,0.00015663683892299505,pos_neg_null,book,7,adjective,6
7,1,0.0001216809043112059,pos_neg_null,book,7,adjective,6
3,3,0.000011103165623397904,pos_neg_null,book,7,adjective,6
3,2,0.00012526244842226547,pos_neg_null,book,7,adjective,6
3,1,0.00009730819457963055,pos_neg_null,book,7,adjective,6
8,8,0.07650437095338969,pos_neg_null,book,7,adjective,6
8,7,0.026355796258611987,pos_neg_null,book,7,adjective,6
8,6,0.005061240246648686,pos_neg_null,book,7,adjective,6
8,5,0.0010353735369208513,pos_neg_null,book,7,adjective,6
8,4,0.00035394208652947396,pos_neg_null,book,7,adjective,6
8,3,0.00019115328442059345,pos_neg_null,book,7,adjective,6
8,2,0.0001239927254777163,pos_neg_null,book,7,adjective,6
8,1,0.00009632182995953418,pos_neg_null,book,7,adjective,6
2,2,1.676247325244266e-7,pos_neg_null,book,7,adjective,6
2,1,0.00007453532343734611,pos_neg_null,book,7,adjective,6
9,9,0.06552305793039878,pos_neg_null,book,7,adjective,6
9,8,0.0491536401480767,pos_neg_null,book,7,adjective,6
9,7,0.01691958391827814,pos_neg_null,book,7,adjective,6
9,6,0.003249155451175467,pos_neg_null,book,7,adjective,6
9,5,0.0006646769186103641,pos_neg_null,book,7,adjective,6
9,4,0.00022721957540133475,pos_neg_null,book,7,adjective,6
9,3,0.00012271433597654645,pos_neg_null,book,7,adjective,6
9,2,0.00007959939071431932,pos_neg_null,book,7,adjective,6
9,1,0.00006183555484991002,pos_neg_null,book,7,adjective,6
10,1,0.000046847306794433175,pos_neg_null,book,7,adjective,6
10,6,0.0024615964490572293,pos_neg_null,book,7,adjective,6
