"alternatives","prior_distribution","cost_of_adjective","utterance","speaker_lambda","value","resample_number","probability","variable"
"pos_neg_null","uniform",1,"adjective",5,0.81,1,0.00587709906288989,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.82,1,0.00558434484822641,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.83,1,0.00529127626090829,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.84,1,0.00499795466130863,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.85,1,0.0047044318972192,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.86,1,0.00441075135840664,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.87,1,0.00411694896542335,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.88,1,0.00382305409316975,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.89,1,0.00352909042988828,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.9,1,0.00323507677237839,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.91,1,0.00294102775827862,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.92,1,0.0026469545362768,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.93,1,0.00235286537509564,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.94,1,0.00205876621206433,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.95,1,0.00176466114203586,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.96,1,0.00147055284734729,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.97,1,0.00117644296945275,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.98,1,0.000882332422788817,"theta"
"pos_neg_null","uniform",1,"adjective",5,0.99,1,0.000588221651361977,"theta"
"pos_neg_null","uniform",1,"adjective",5,1,1,0.000294110828481672,"theta"
"pos_neg_null","uniform",1,"prior",1,0,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.01,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.02,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.03,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.04,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.05,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.06,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.07,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.08,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.09,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.1,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.11,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.12,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.13,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.14,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.15,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.16,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.17,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.18,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.19,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.2,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.21,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.22,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.23,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.24,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.25,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.26,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.27,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.28,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.29,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.3,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.31,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.32,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.33,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.34,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.35,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.36,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.37,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.38,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.39,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.4,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.41,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.42,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.43,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.44,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.45,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.46,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.47,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.48,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.49,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.5,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.51,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.52,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.53,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.54,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.55,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.56,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.57,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.58,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.59,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.6,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.61,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.62,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.63,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.64,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.65,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.66,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.67,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.68,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.69,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.7,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.71,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.72,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.73,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.74,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.75,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.76,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.77,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.78,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.79,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.8,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.81,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.82,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.83,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.84,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.85,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.86,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.87,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.88,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.89,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.9,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.91,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.92,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.93,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.94,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.95,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.96,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.97,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.98,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,0.99,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",1,1,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.01,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.02,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.03,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.04,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.05,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.06,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.07,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.08,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.09,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.1,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.11,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.12,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.13,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.14,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.15,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.16,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.17,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.18,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.19,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.2,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.21,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.22,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.23,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.24,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.25,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.26,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.27,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.28,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.29,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.3,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.31,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.32,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.33,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.34,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.35,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.36,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.37,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.38,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.39,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.4,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.41,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.42,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.43,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.44,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.45,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.46,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.47,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.48,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.49,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.5,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.51,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.52,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.53,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.54,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.55,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.56,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.57,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.58,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.59,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.6,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.61,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.62,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.63,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.64,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.65,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.66,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.67,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.68,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.69,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.7,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.71,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.72,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.73,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.74,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.75,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.76,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.77,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.78,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.79,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.8,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.81,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.82,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.83,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.84,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.85,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.86,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.87,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.88,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.89,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.9,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.91,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.92,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.93,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.94,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.95,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.96,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.97,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.98,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,0.99,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",1,"prior",5,1,1,0.00990099009901162,"theta"
"pos_neg_null","uniform",6,"adjective",1,0,1,0.00997435881330026,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.01,1,0.0099876753779926,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.02,1,0.00999076130013331,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.03,1,0.00999226990640381,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.04,1,0.00999309944220888,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.05,1,0.00999357314321912,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.06,1,0.0099938358029626,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.07,1,0.00999396191834365,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.08,1,0.00999399368449943,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.09,1,0.0099939567479499,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.1,1,0.00999386755762245,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.11,1,0.00999373711505081,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.12,1,0.00999357302608808,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.13,1,0.009993380688476,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.14,1,0.00999316401191423,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.15,1,0.00999292587199767,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.16,1,0.00999266840600017,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.17,1,0.00999239321114597,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.18,1,0.00999210148080762,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.19,1,0.00999179410006524,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.2,1,0.00999147171399239,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.21,1,0.00999113477722255,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.22,1,0.00999078359040848,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.23,1,0.00999041832732993,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.24,1,0.00999003905521337,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.25,1,0.00998964575004395,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.26,1,0.009989238308123,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.27,1,0.0099888165547665,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.28,1,0.00998838025079217,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.29,1,0.00998792909726601,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.3,1,0.00998746273885561,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.31,1,0.00998698076604551,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.32,1,0.00998648271640488,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.33,1,0.00998596807504517,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.34,1,0.00998543627437057,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.35,1,0.00998488669319193,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.36,1,0.00998431865525401,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.37,1,0.00998373142720562,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.38,1,0.00998312421602656,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.39,1,0.00998249616591337,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.4,1,0.00998184635461128,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.41,1,0.00998117378917075,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.42,1,0.00998047740109549,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.43,1,0.00997975604083656,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.44,1,0.00997900847157764,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.45,1,0.0099782333622433,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.46,1,0.00997742927964954,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.47,1,0.00997659467969952,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.48,1,0.00997572789751236,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.49,1,0.00997482713635234,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.5,1,0.0099738904552041,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.51,1,0.00997291575481293,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.52,1,0.00997190076197887,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.53,1,0.0099708430118577,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.54,1,0.00996973982797814,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.55,1,0.00996858829963512,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.56,1,0.00996738525625599,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.57,1,0.00996612723826588,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.58,1,0.00996481046388733,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.59,1,0.00996343079120486,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.6,1,0.00996198367469208,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.61,1,0.00996046411524157,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.62,1,0.00995886660254084,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.63,1,0.00995718504839457,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.64,1,0.00995541270929485,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.65,1,0.00995354209616389,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.66,1,0.00995156486872329,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.67,1,0.00994947171135044,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.68,1,0.00994725218652437,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.69,1,0.00994489456099979,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.7,1,0.00994238559860048,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.71,1,0.00993971031191027,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.72,1,0.00993685166302603,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.73,1,0.00993379020075338,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.74,1,0.00993050361792018,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.75,1,0.00992696620750975,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.76,1,0.00992314818956597,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.77,1,0.00991901487157391,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.78,1,0.00991452559218448,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.79,1,0.00990963238013133,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.8,1,0.00990427823453406,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.81,1,0.00989839489572622,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.82,1,0.00989189992137238,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.83,1,0.00988469280144994,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.84,1,0.00987664972213348,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.85,1,0.00986761639666915,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.86,1,0.00985739807611795,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.87,1,0.0098457453549098,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.88,1,0.00983233355006359,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.89,1,0.0098167319827133,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.9,1,0.00979835688047797,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.91,1,0.00977639671793459,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.92,1,0.00974968914378994,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.93,1,0.00971650843059877,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.94,1,0.0096741770880301,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.95,1,0.00961830479020933,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.96,1,0.00954115796500909,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.97,1,0.00942772912880894,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.98,1,0.00924455580200915,"theta"
"pos_neg_null","uniform",6,"adjective",1,0.99,1,0.00889875997640822,"theta"
"pos_neg_null","uniform",6,"adjective",1,1,1,0.00800091390044259,"theta"
"pos_neg_null","uniform",6,"adjective",5,0,1,0.00208141652859651,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.01,1,0.000426161734673597,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.02,1,0.000443538417393443,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.03,1,0.000461807362296165,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.04,1,0.000481024012224411,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.05,1,0.000501247950438249,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.06,1,0.000522543289682721,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.07,1,0.000544979105328281,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.08,1,0.000568629917351127,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.09,1,0.000593576225711437,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.1,1,0.000619905102994849,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.11,1,0.000647710846833876,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.12,1,0.000677095692470849,"theta"
"pos_neg_null","uniform",6,"adjective",5,0.13,1,0.000708170582806589,"theta"
