value,theta,probability,alternatives,prior_distribution,cost_of_adjective,utterance,speaker_lambda
0.23,0.12,0.000219400372112394,pos_neg_null,beta1_5,6,adjective,5
0.23,0.11,0.0001679798252100889,pos_neg_null,beta1_5,6,adjective,5
0.23,0.1,0.00012857893490615855,pos_neg_null,beta1_5,6,adjective,5
0.23,0.09,0.00009846956374111231,pos_neg_null,beta1_5,6,adjective,5
0.23,0.08,0.00007549112577811703,pos_neg_null,beta1_5,6,adjective,5
0.23,0.07,0.00005796003212564398,pos_neg_null,beta1_5,6,adjective,5
0.23,0.06,0.00004457873462427116,pos_neg_null,beta1_5,6,adjective,5
0.23,0.05,0.00003435448596978924,pos_neg_null,beta1_5,6,adjective,5
0.23,0.04,0.000026531264954410175,pos_neg_null,beta1_5,6,adjective,5
0.23,0.03,0.00002053489778730017,pos_neg_null,beta1_5,6,adjective,5
0.23,0.02,0.000015929898853671564,pos_neg_null,beta1_5,6,adjective,5
0.23,0.01,0.000012386074863006,pos_neg_null,beta1_5,6,adjective,5
0.23,0,0.000049675179367903154,pos_neg_null,beta1_5,6,adjective,5
0.24,0.24,0.002566108896025042,pos_neg_null,beta1_5,6,adjective,5
0.24,0.23,0.002303869963014695,pos_neg_null,beta1_5,6,adjective,5
0.24,0.22,0.0020158085876096944,pos_neg_null,beta1_5,6,adjective,5
0.24,0.21,0.001723303045036565,pos_neg_null,beta1_5,6,adjective,5
0.24,0.2,0.0014406140615845582,pos_neg_null,beta1_5,6,adjective,5
0.24,0.19,0.0011798621957426934,pos_neg_null,beta1_5,6,adjective,5
0.24,0.18,0.0009492331604372038,pos_neg_null,beta1_5,6,adjective,5
0.24,0.17,0.0007524914548915752,pos_neg_null,beta1_5,6,adjective,5
0.24,0.16,0.0005896050534310525,pos_neg_null,beta1_5,6,adjective,5
0.24,0.15,0.00045792937505749514,pos_neg_null,beta1_5,6,adjective,5
0.24,0.14,0.00035342700913058454,pos_neg_null,beta1_5,6,adjective,5
0.24,0.13,0.00027162399541519485,pos_neg_null,beta1_5,6,adjective,5
0.24,0.12,0.0002082230618079158,pos_neg_null,beta1_5,6,adjective,5
0.24,0.11,0.00015942212490544438,pos_neg_null,beta1_5,6,adjective,5
0.24,0.1,0.00012202850547785654,pos_neg_null,beta1_5,6,adjective,5
0.24,0.09,0.00009345305051060048,pos_neg_null,beta1_5,6,adjective,5
0.24,0.08,0.00007164524470721277,pos_neg_null,beta1_5,6,adjective,5
